dataset_id,file_code,NCBI_SRA_accession,NCBI_SRA_biosample,sample_code,DNA_RNA,fraction_name,sample_fixation,reads_total,reads_corrected_total,reads_corrected_photo,reads_final,project,cruise,station_id,date,depth_level,depth,elevation,substrate,latitude,longitude,site_name,country,oceanic_region,biome,vegetation,climate,bottom_depth,temperature,salinity,ice_coverage,Chla,NO3,NH4,PO4,Si,dataset_code,dataset_name,gene,gene_region,organelle,region,ecosystem,ecosystem_climate,substrate_type,label
2,OSD199_2015-06_1,,,OSD199_2015_1,DNA,total,,95393,94527,40622,,OSD,,199,2015-06-21,surface,0,,water,36.6033,-121.889,Monterey Bay NMS,,North Pacific Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-199-surface-water
2,OSD2_2015-06_1,,,OSD2_2015_1,DNA,total,,45972,45747,19733,,OSD,,2,2015-06-21,surface,0,,water,48.7778,-3.9375,Roscoff - SOMLIT,,English Channel,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-2-surface-water
2,OSD2_2015-06_2,,,OSD2_2015_2,DNA,total,,44043,43611,5327,,OSD,,2,2015-06-21,surface,0,,water,48.7778,-3.9375,Roscoff - SOMLIT,,English Channel,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-2-surface-water
2,OSD20_2015-06_1,,,OSD20_2015_1,DNA,total,,44042,43422,16821,,OSD,,20,2015-06-21,surface,0,,water,64.2083,-22.015,Faxafloi,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-20-surface-water
2,OSD200_2015-06_1,,,OSD200_2015_1,DNA,total,,68177,67869,30368,,OSD,,200,2015-06-21,surface,0,,water,80.301,6.2063,Arctic Ocean N-ICE 2015,,Arctic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-200-surface-water
2,OSD22_2015-06_1,,,OSD22_2015_1,DNA,total,,32171,31776,2474,,OSD,,22,2015-06-21,surface,0,,water,43.2264,5.74583,Marseille Solemio SOMLIT,,Mediterranean Sea - Western Basin,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-22-surface-water
2,OSD24_2015-06_1,,,OSD24_2015_1,DNA,total,,32442,31872,7008,,OSD,,24,2015-06-21,surface,0,,water,35.1927,-2.88005,Marchica,,Alboran Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-24-surface-water
2,OSD25_2015-06_1,,,OSD25_2015_1,DNA,total,,56379,55257,29289,,OSD,,25,2015-06-21,surface,0,,water,35.0864,-2.21466,Saidia Rocher,,Alboran Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-25-surface-water
2,OSD26_2015-06_1,,,OSD26_2015_1,DNA,total,,3711,3004,770,,OSD,,26,2015-06-21,surface,0,,water,35.82,-5.75,Tangier,,Strait of Gibraltar,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-26-surface-water
2,OSD27_2015-06_1,,,OSD27_2015_1,DNA,total,,108182,107812,10518,,OSD,,27,2015-06-21,surface,0,,water,37.1884,9.84565,Bizerte,,Mediterranean Sea - Western Basin,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-27-surface-water
2,OSD28_2015-06_1,,,OSD28_2015_1,DNA,total,,34266,30570,7645,,OSD,,28,2015-06-21,surface,0,,water,16.8026,-88.0816,Belize,,Caribbean Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-28-surface-water
2,OSD29_2015-06_1,,,OSD29_2015_1,DNA,total,,64060,62180,9770,,OSD,,29,2015-06-21,surface,0,,water,27.4694,-80.2834,Florida,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-29-surface-water
2,OSD3_2015-06_1,,,OSD3_2015_1,DNA,total,,33515,33269,6808,,OSD,,3,2015-06-21,surface,0,,water,54.1819,7.9,Helgoland,,North Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-3-surface-water
2,OSD30_2015-06_1,,,OSD30_2015_1,DNA,total,,68052,67279,21314,,OSD,,30,2015-06-21,surface,0,,water,59.8822,23.2538,TvÃ¤rminne,,Gulf of Finland,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-30-surface-water
2,OSD34_2015-06_1,,,OSD34_2015_1,DNA,total,,289952,288111,153941,,OSD,,34,2015-06-21,surface,0,,water,31.216,29.966,Alexandria,,Mediterranean Sea - Eastern Basin,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-34-surface-water
2,OSD35_2015-06_1,,,OSD35_2015_1,DNA,total,,50845,49695,27267,,OSD,,35,2015-06-21,surface,0,,water,38.6792,-76.1742,Cheasapeake Bay,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-35-surface-water
2,OSD36_2015-06_1,,,OSD36_2015_1,DNA,total,,61246,56671,29240,,OSD,,36,2015-06-21,surface,0,,water,39.3322,-75.4699,Delaware,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-36-surface-water
2,OSD37_2015-06_1,,,OSD37_2015_1,DNA,total,,55805,54838,41450,,OSD,,37,2015-06-21,surface,0,,water,26.1029,-80.0931,Port Everglades,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-37-surface-water
2,OSD38_2015-06_1,,,OSD38_2015_1,DNA,total,,70857,70235,985,,OSD,,38,2015-06-21,surface,0,,water,24.7449,-80.7838,Long Key,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-38-surface-water
2,OSD39_2015-06_1,,,OSD39_2015_1,DNA,total,,91913,91619,81908,,OSD,,39,2015-06-21,surface,0,,water,32.7524,-79.8995,Charleston Harbor,,,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-39-surface-water
2,OSD4_2015-06_1,,,OSD4_2015_1,DNA,total,,74675,74102,15271,,OSD,,4,2015-06-21,surface,0,,water,40.808,14.25,LTER-MC,,Tyrrhenian Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-4-surface-water
2,OSD41_2015-06_1,,,OSD41_2015_1,DNA,total,,107659,106597,28411,,OSD,,41,2015-06-21,surface,0,,water,48.0405,-123.026,Sequim Bay Park,,The Coastal Waters of Southeast Alaska and British Columbia,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-41-surface-water
2,OSD43_2015-06_1,,,OSD43_2015_1,DNA,total,,66874,66137,17002,,OSD,,43,2015-06-21,surface,0,,water,32.867,-117.257,SIO Pier,,North Pacific Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-43-surface-water
2,OSD45_2015-06_1,,,OSD45_2015_1,DNA,total,,34192,33460,15213,,OSD,,45,2015-06-21,surface,0,,water,27.6158,-82.7259,Tampa Bay,,Gulf of Mexico,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-45-surface-water
2,OSD46_2015-06_1,,,OSD46_2015_1,DNA,total,,102823,101545,58968,,OSD,,46,2015-06-21,surface,0,,water,30.2484,-88.7483,Horn Island,,Gulf of Mexico,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-46-surface-water
2,OSD47_2015-06_1,,,OSD47_2015_1,DNA,total,,56300,55471,37742,,OSD,,47,2015-06-21,surface,0,,water,45.502,12.4176,Venice Lagoon,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-47-surface-water
2,OSD48_2015-06_1,,,OSD48_2015_1,DNA,total,,60942,60798,5826,,OSD,,48,2015-06-21,surface,0,,water,45.4125,12.5265,Venice Gulf,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-48-surface-water
2,OSD49_2015-06_1,,,OSD49_2015_1,DNA,total,,69123,67856,38939,,OSD,,49,2015-06-21,surface,0,,water,45.3256,13.3319,Vida,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-49-surface-water
2,OSD5_2015-06_1,,,OSD5_2015_1,DNA,total,,101243,100050,916,,OSD,,5,2015-06-21,surface,0,,water,35.661,24.99,Crete,,Aegean Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-5-surface-water
2,OSD5_2015-06_2,,,OSD5_2015_2,DNA,total,,84344,83573,1189,,OSD,,5,2015-06-21,surface,0,,water,35.661,24.99,Crete,,Aegean Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-5-surface-water
2,OSD50_2015-06_1,,,OSD50_2015_1,DNA,total,,69454,68737,9343,,OSD,,50,2015-06-21,surface,0,,water,43.3333,-1.925,Pasaia,,Bay of Biscay,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-50-surface-water
2,OSD51_2015-06_1,,,OSD51_2015_1,DNA,total,,60707,59604,4502,,OSD,,51,2015-06-21,surface,0,,water,9.3485,-82.266,Bocas del Toro,,Caribbean Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-51-surface-water
2,OSD51_2015-06_2,,,OSD51_2015_2,DNA,total,,35906,34121,3028,,OSD,,51,2015-06-21,surface,0,,water,9.3485,-82.266,Bocas del Toro,,Caribbean Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-51-surface-water
2,OSD54_2015-06_1,,,OSD54_2015_1,DNA,total,,146769,146207,53586,,OSD,,54,2015-06-21,surface,0,,water,43.8444,-69.6409,Maine Booth Bay,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-54-surface-water
2,OSD55_2015-06_1,,,OSD55_2015_1,DNA,total,,48202,47774,26922,,OSD,,55,2015-06-21,surface,0,,water,43.8604,-69.5781,Maine Damariscotta River,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-55-surface-water
2,OSD58_2015-06_1,,,OSD58_2015_1,DNA,total,,76747,74496,41541,,OSD,,58,2015-06-21,surface,0,,water,34.7181,-76.6707,PICO,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-58-surface-water
2,OSD59_2015-06_1,,,OSD59_2015_1,DNA,total,,92859,92175,71500,,OSD,,59,2015-06-21,surface,0,,water,38.312,-123.083,Bodega,,North Pacific Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-59-surface-water
2,OSD6_2015-06_1,,,OSD6_2015_1,DNA,total,,25810,25631,2052,,OSD,,6,2015-06-21,surface,0,,water,41.6666,2.8,Blanes,,Balearic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-6-surface-water
2,OSD60_2015-06_1,,,OSD60_2015_1,DNA,total,,33709,33051,12767,,OSD,,60,2015-06-21,surface,0,,water,33.3231,-79.1676,South Carolina 2 - North Inlet,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-60-surface-water
2,OSD61_2015-06_1,,,OSD61_2015_1,DNA,total,,48085,47782,36216,,OSD,,61,2015-06-21,surface,0,,water,41.5245,-70.6722,Vineyard Sound,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-61-surface-water
2,OSD62_2015-06_1,,,OSD62_2015_1,DNA,total,,82654,82053,9627,,OSD,,62,2015-06-21,surface,0,,water,53.2254,-4.15903,Manai Straits,,Irish Sea and St. George's Channel,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-62-surface-water
2,OSD63_2015-06_1,,,OSD63_2015_1,DNA,total,,40181,39804,9173,,OSD,,63,2015-06-21,surface,0,,water,45.3144,12.5083,Venice Acqua Alta,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-63-surface-water
2,OSD64_2015-06_1,,,OSD64_2015_1,DNA,total,,86562,85935,51498,,OSD,,64,2015-06-21,surface,0,,water,46.4416,30.7759,Odessa,,Black Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-64-surface-water
2,OSD69_2015-06_1,,,OSD69_2015_1,DNA,total,,63555,63402,57591,,OSD,,69,2015-06-21,surface,0,,water,45.4568,12.2605,Marghera,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-69-surface-water
2,OSD7_2015-06_1,,,OSD7_2015_1,DNA,total,,43583,42422,984,,OSD,,7,2015-06-21,surface,0,,water,-17.2894,-149.54,Moorea - Tiahura,,South Pacific Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-7-surface-water
2,OSD70_2015-06_1,,,OSD70_2015_1,DNA,total,,50453,49367,28625,,OSD,,70,2015-06-21,surface,0,,water,45.4142,12.4378,Lido,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-70-surface-water
2,OSD71_2015-06_1,,,OSD71_2015_1,DNA,total,,75886,74926,18289,,OSD,,71,2015-06-21,surface,0,,water,-45.7442,170.771,Otago,,South Pacific Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-71-surface-water
2,OSD72_2015-06_1,,,OSD72_2015_1,DNA,total,,37794,37558,10273,,OSD,,72,2015-06-21,surface,0,,water,54.8333,10,Boknis Eck,,Kattegat,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-72-surface-water
2,OSD72_2015-06_2,,,OSD72_2015_2,DNA,total,,73313,72794,9652,,OSD,,72,2015-06-21,surface,0,,water,54.8333,10,Boknis Eck,,Kattegat,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-72-surface-water
2,OSD73_2015-06_1,,,OSD73_2015_1,DNA,total,,89541,88682,59656,,OSD,,73,2015-06-21,surface,0,,water,41.6835,-8.8341,Lima Estuary,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-73-surface-water
2,OSD74_2015-06_1,,,OSD74_2015_1,DNA,total,,68499,66884,53026,,OSD,,74,2015-06-21,surface,0,,water,41.1416,-8.6668,Douro Estuary,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-74-surface-water
2,OSD76_2015-06_1,,,OSD76_2015_1,DNA,total,,41442,41184,20049,,OSD,,76,2015-06-21,surface,0,,water,43.9475,12.935,Foglia,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-76-surface-water
2,OSD77_2015-06_1,,,OSD77_2015_1,DNA,total,,61649,61439,9044,,OSD,,77,2015-06-21,surface,0,,water,43.8514,13.0731,Metauro,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-77-surface-water
2,OSD78_2015-06_1,,,OSD78_2015_1,DNA,total,,19343,19130,1415,,OSD,,78,2015-06-21,surface,0,,water,43.57,13.595,CONISMA,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-78-surface-water
2,OSD81_2015-06_1,,,OSD81_2015_1,DNA,total,,73331,73138,64400,,OSD,,81,2015-06-21,surface,0,,water,37.0051,-7.97312,Ria Formosa Lagoon,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-81-surface-water
2,OSD87_2015-06_1,,,OSD87_2015_1,DNA,total,,39741,39268,9675,,OSD,,87,2015-06-21,surface,0,,water,52.4578,1.73878,UK Shelf,,North Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-87-surface-water
2,OSD88_2015-06_1,,,OSD88_2015_1,DNA,total,,74123,73810,26769,,OSD,,88,2015-06-21,surface,0,,water,46.084,-1.308,La Rochelle,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-88-surface-water
2,OSD9_2015-06_1,,,OSD9_2015_1,DNA,total,,43380,43145,11677,,OSD,,9,2015-06-21,surface,0,,water,33.58,-118.38,SPOT station California,,North Pacific ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-9-surface-water
2,OSD91_2015-06_1,,,OSD91_2015_1,DNA,total,,29770,28786,19727,,OSD,,91,2015-06-21,surface,0,,water,32.7467,-9.03667,Oualidiya,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-91-surface-water
2,OSD92_2015-06_1,,,OSD92_2015_1,DNA,total,,69298,66968,33784,,OSD,,92,2015-06-21,surface,0,,water,33.5839,-7.70064,Casablanca,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-92-surface-water
2,OSD93_2015-06_1,,,OSD93_2015_1,DNA,total,,67229,65900,35505,,OSD,,93,2015-06-21,surface,0,,water,33.2596,-8.49922,Eljadida,,North Atlantic Ocean,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-93-surface-water
2,OSD94_2015-06_1,,,OSD94_2015_1,DNA,total,,32572,32211,6279,,OSD,,94,2015-06-21,surface,0,,water,35.0864,-2.21466,Saidia Marina,,Alboran Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-94-surface-water
2,OSD95_2015-06_1,,,OSD95_2015_1,DNA,total,,60647,58728,15679,,OSD,,95,2015-06-21,surface,0,,water,1.2685,103.917,Singapore Indigo_V,,Singapore Strait,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-95-surface-water
2,OSD99_2015-06_1,,,OSD99_2015_1,DNA,total,,26406,26275,4188,,OSD,,99,2015-06-21,surface,0,,water,45.7009,13.71,C1,,Adriatic Sea,,,,,,,,,,,,,OSD_2015_V4,Ocean Sampling Day - 2015 - V4,18S rRNA,V4,nucleus,Ocean survey,coastal,,water,2-OSD_2015_V4-99-surface-water
5,st430surf,,,st430surf,DNA,pico,,9583,8979,4266,,MALINA,MALINA,430,2009-08-18,surface,3,,water,71.13,-136.42,,,Beaufort Sea,,,,,-0.804,25.935,,,,,0.525,2.89,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-430-surface-water
5,st430above,,,st430above,DNA,pico,,9274,9000,4592,,MALINA,MALINA,430,2009-08-18,euphotic,55,,water,71.13,-136.42,,,Beaufort Sea,,,,,-0.946,31.117,,,,,0.99,8.995,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-430-euphotic-water
5,st430chl,,,st430chl,DNA,pico,,7939,7756,3355,,MALINA,MALINA,430,2009-08-18,euphotic,65,,water,71.13,-136.42,,,Beaufort Sea,,,,,-1.044,31.634,,,,,1.303,14.518,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-430-euphotic-water
5,st430below,,,st430below,DNA,pico,,7416,6156,1031,,MALINA,MALINA,430,2009-08-18,euphotic,80,,water,71.13,-136.42,,,Beaufort Sea,,,,,-1.254,32.074,,,,,1.788,27.88,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-430-euphotic-water
5,st460surf,,,st460surf,DNA,pico,,8463,7549,2031,,MALINA,MALINA,460,2009-08-19,surface,4,,water,70.4,-136.03,,,Beaufort Sea,,,,,0.076,25.384,,,,,0.542,3.036,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-460-surface-water
5,st460above,,,st460above,DNA,pico,,9986,9641,3088,,MALINA,MALINA,460,2009-08-19,euphotic,45,,water,70.4,-136.03,,,Beaufort Sea,,,,,-1.212,30.618,,,,,0.752,4.04,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-460-euphotic-water
5,st460chl,,,st460chl,DNA,pico,,9423,8863,2329,,MALINA,MALINA,460,2009-08-19,euphotic,56,,water,70.4,-136.03,,,Beaufort Sea,,,,,-1.038,31.145,,,,,0.913,7.601,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-460-euphotic-water
5,st460below,,,st460below,DNA,pico,,5060,4093,569,,MALINA,MALINA,460,2009-08-19,euphotic,80,,water,70.4,-136.03,,,Beaufort Sea,,,,,-1.238,32.07,,,,,1.665,25.208,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-460-euphotic-water
5,st540surf,,,st540surf,DNA,pico,,8891,8260,2795,,MALINA,MALINA,540,2009-08-17,surface,3,,water,70.45,-137.53,,,Beaufort Sea,,,,,-0.61,26.246,,,,,0.546,3.086,Arctic_Beaufort_Sea_MALINA_2014,Arctic - Beaufort Sea - MALINA cruise - 2009,18S rRNA,V4,nucleus,Arctic Ocean,oceanic,,water,5-Arctic_Beaufort_Sea_MALINA_2014-540-surface-water
